commodity_desc,reference_period_desc,year,state_ansi,state_name,county_ansi,county_name,asd_code,asd_desc,domain_desc,source_desc,agg_level_desc,"PRODUCTION, MEASURED IN BU","YIELD, MEASURED IN BU / ACRE"
SOYBEANS,YEAR,2019,20,KANSAS,13,BROWN,70,NORTHEAST,TOTAL,SURVEY,COUNTY,6611000.0,56.5
SOYBEANS,YEAR,2019,20,KANSAS,15,BUTLER,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,3326000.0,37.6
SOYBEANS,YEAR,2019,20,KANSAS,19,CHAUTAUQUA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,347000.0,40.3
SOYBEANS,YEAR,2019,20,KANSAS,21,CHEROKEE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,3768000.0,38.9
SOYBEANS,YEAR,2019,20,KANSAS,27,CLAY,40,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,4330000.0,45.3
SOYBEANS,YEAR,2019,20,KANSAS,31,COFFEY,80,EAST CENTRAL,TOTAL,SURVEY,COUNTY,2854000.0,33.9
SOYBEANS,YEAR,2019,20,KANSAS,35,COWLEY,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,3090000.0,37.5
SOYBEANS,YEAR,2019,20,KANSAS,41,DICKINSON,50,CENTRAL,TOTAL,SURVEY,COUNTY,4627000.0,41.8
SOYBEANS,YEAR,2019,20,KANSAS,45,DOUGLAS,80,EAST CENTRAL,TOTAL,SURVEY,COUNTY,1588000.0,41.0
SOYBEANS,YEAR,2019,20,KANSAS,49,ELK,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,606000.0,39.9
SOYBEANS,YEAR,2019,20,KANSAS,55,FINNEY,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,340000.0,56.2
SOYBEANS,YEAR,2019,20,KANSAS,61,GEARY,80,EAST CENTRAL,TOTAL,SURVEY,COUNTY,732000.0,46.3
SOYBEANS,YEAR,2019,20,KANSAS,69,GRAY,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,684000.0,53.4
SOYBEANS,YEAR,2019,20,KANSAS,77,HARPER,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,416000.0,31.0
SOYBEANS,YEAR,2019,20,KANSAS,79,HARVEY,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,3767000.0,37.3
SOYBEANS,YEAR,2019,20,KANSAS,81,HASKELL,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,669000.0,65.0
SOYBEANS,YEAR,2019,20,KANSAS,85,JACKSON,70,NORTHEAST,TOTAL,SURVEY,COUNTY,2205000.0,46.2
SOYBEANS,YEAR,2019,20,KANSAS,87,JEFFERSON,70,NORTHEAST,TOTAL,SURVEY,COUNTY,2111000.0,49.2
SOYBEANS,YEAR,2019,20,KANSAS,89,JEWELL,40,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,5084000.0,49.4
SOYBEANS,YEAR,2019,20,KANSAS,95,KINGMAN,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,528000.0,26.7
SOYBEANS,YEAR,2019,20,KANSAS,103,LEAVENWORTH,70,NORTHEAST,TOTAL,SURVEY,COUNTY,1563000.0,46.0
SOYBEANS,YEAR,2019,20,KANSAS,111,LYON,80,EAST CENTRAL,TOTAL,SURVEY,COUNTY,2858000.0,34.0
SOYBEANS,YEAR,2019,20,KANSAS,113,MCPHERSON,50,CENTRAL,TOTAL,SURVEY,COUNTY,3739000.0,35.1
SOYBEANS,YEAR,2019,20,KANSAS,115,MARION,50,CENTRAL,TOTAL,SURVEY,COUNTY,3787000.0,35.1
SOYBEANS,YEAR,2019,20,KANSAS,117,MARSHALL,70,NORTHEAST,TOTAL,SURVEY,COUNTY,7200000.0,48.0
SOYBEANS,YEAR,2019,20,KANSAS,121,MIAMI,80,EAST CENTRAL,TOTAL,SURVEY,COUNTY,2287000.0,43.3
SOYBEANS,YEAR,2019,20,KANSAS,123,MITCHELL,40,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,2912000.0,43.3
SOYBEANS,YEAR,2019,20,KANSAS,125,MONTGOMERY,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,2274000.0,35.6
SOYBEANS,YEAR,2019,20,KANSAS,127,MORRIS,80,EAST CENTRAL,TOTAL,SURVEY,COUNTY,2337000.0,44.9
SOYBEANS,YEAR,2019,20,KANSAS,139,OSAGE,80,EAST CENTRAL,TOTAL,SURVEY,COUNTY,3432000.0,41.0
SOYBEANS,YEAR,2019,20,KANSAS,147,PHILLIPS,40,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,1346000.0,43.8
SOYBEANS,YEAR,2019,20,KANSAS,149,POTTAWATOMIE,70,NORTHEAST,TOTAL,SURVEY,COUNTY,2034000.0,49.5
SOYBEANS,YEAR,2019,20,KANSAS,155,RENO,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,2978000.0,32.8
SOYBEANS,YEAR,2019,20,KANSAS,157,REPUBLIC,40,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,4866000.0,45.1
SOYBEANS,YEAR,2019,20,KANSAS,161,RILEY,70,NORTHEAST,TOTAL,SURVEY,COUNTY,1627000.0,46.1
SOYBEANS,YEAR,2019,20,KANSAS,167,RUSSELL,50,CENTRAL,TOTAL,SURVEY,COUNTY,297000.0,30.3
SOYBEANS,YEAR,2019,20,KANSAS,169,SALINE,50,CENTRAL,TOTAL,SURVEY,COUNTY,2688000.0,43.0
SOYBEANS,YEAR,2019,20,KANSAS,173,SEDGWICK,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,3736000.0,36.3
SOYBEANS,YEAR,2019,20,KANSAS,175,SEWARD,30,SOUTHWEST,TOTAL,SURVEY,COUNTY,531000.0,64.4
SOYBEANS,YEAR,2019,20,KANSAS,191,SUMNER,60,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,5305000.0,31.0
SOYBEANS,YEAR,2019,20,KANSAS,195,TREGO,20,WEST CENTRAL,TOTAL,SURVEY,COUNTY,47000.0,34.8
SOYBEANS,YEAR,2019,20,KANSAS,205,WILSON,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,3086000.0,39.4
SOYBEANS,YEAR,2019,21,KENTUCKY,1,ADAIR,30,CENTRAL,TOTAL,SURVEY,COUNTY,506000.0,55.0
SOYBEANS,YEAR,2019,21,KENTUCKY,7,BALLARD,10,PURCHASE,TOTAL,SURVEY,COUNTY,1853000.0,51.5
SOYBEANS,YEAR,2019,21,KENTUCKY,9,BARREN,30,CENTRAL,TOTAL,SURVEY,COUNTY,1140000.0,44.0
SOYBEANS,YEAR,2019,21,KENTUCKY,11,BATH,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,305000.0,48.0
SOYBEANS,YEAR,2019,21,KENTUCKY,15,BOONE,40,NORTHERN,TOTAL,SURVEY,COUNTY,155000.0,53.4
SOYBEANS,YEAR,2019,21,KENTUCKY,21,BOYLE,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,192000.0,40.0
SOYBEANS,YEAR,2019,21,KENTUCKY,27,BRECKINRIDGE,30,CENTRAL,TOTAL,SURVEY,COUNTY,1106000.0,36.0
SOYBEANS,YEAR,2019,21,KENTUCKY,29,BULLITT,30,CENTRAL,TOTAL,SURVEY,COUNTY,131000.0,30.1
SOYBEANS,YEAR,2019,21,KENTUCKY,31,BUTLER,30,CENTRAL,TOTAL,SURVEY,COUNTY,1296000.0,51.0
SOYBEANS,YEAR,2019,21,KENTUCKY,33,CALDWELL,20,MIDWESTERN,TOTAL,SURVEY,COUNTY,1642000.0,46.5
SOYBEANS,YEAR,2019,21,KENTUCKY,45,CASEY,30,CENTRAL,TOTAL,SURVEY,COUNTY,381000.0,47.0
SOYBEANS,YEAR,2019,21,KENTUCKY,47,CHRISTIAN,20,MIDWESTERN,TOTAL,SURVEY,COUNTY,3485000.0,44.5
SOYBEANS,YEAR,2019,21,KENTUCKY,49,CLARK,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,267000.0,58.0
SOYBEANS,YEAR,2019,21,KENTUCKY,57,CUMBERLAND,30,CENTRAL,TOTAL,SURVEY,COUNTY,159000.0,53.9
SOYBEANS,YEAR,2019,21,KENTUCKY,59,DAVIESS,20,MIDWESTERN,TOTAL,SURVEY,COUNTY,4085000.0,54.5
SOYBEANS,YEAR,2019,21,KENTUCKY,61,EDMONSON,30,CENTRAL,TOTAL,SURVEY,COUNTY,562000.0,48.0
SOYBEANS,YEAR,2019,21,KENTUCKY,65,ESTILL,60,EASTERN OR MOUNTAIN,TOTAL,SURVEY,COUNTY,47300.0,35.0
SOYBEANS,YEAR,2019,21,KENTUCKY,67,FAYETTE,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,245000.0,44.5
SOYBEANS,YEAR,2019,21,KENTUCKY,69,FLEMING,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,454000.0,40.5
SOYBEANS,YEAR,2019,21,KENTUCKY,75,FULTON,10,PURCHASE,TOTAL,SURVEY,COUNTY,1837000.0,48.0
SOYBEANS,YEAR,2019,21,KENTUCKY,81,GRANT,40,NORTHERN,TOTAL,SURVEY,COUNTY,39600.0,49.5
SOYBEANS,YEAR,2019,21,KENTUCKY,91,HANCOCK,20,MIDWESTERN,TOTAL,SURVEY,COUNTY,778000.0,54.0
SOYBEANS,YEAR,2019,21,KENTUCKY,93,HARDIN,30,CENTRAL,TOTAL,SURVEY,COUNTY,1457000.0,36.5
SOYBEANS,YEAR,2019,21,KENTUCKY,99,HART,30,CENTRAL,TOTAL,SURVEY,COUNTY,644000.0,46.0
SOYBEANS,YEAR,2019,21,KENTUCKY,101,HENDERSON,20,MIDWESTERN,TOTAL,SURVEY,COUNTY,4174000.0,53.0
SOYBEANS,YEAR,2019,21,KENTUCKY,103,HENRY,40,NORTHERN,TOTAL,SURVEY,COUNTY,408000.0,42.5
SOYBEANS,YEAR,2019,21,KENTUCKY,105,HICKMAN,10,PURCHASE,TOTAL,SURVEY,COUNTY,2313000.0,52.0
SOYBEANS,YEAR,2019,21,KENTUCKY,111,JEFFERSON,30,CENTRAL,TOTAL,SURVEY,COUNTY,40000.0,25.0
SOYBEANS,YEAR,2019,21,KENTUCKY,113,JESSAMINE,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,83700.0,31.0
SOYBEANS,YEAR,2019,21,KENTUCKY,123,LARUE,30,CENTRAL,TOTAL,SURVEY,COUNTY,1312000.0,47.0
SOYBEANS,YEAR,2019,21,KENTUCKY,135,LEWIS,60,EASTERN OR MOUNTAIN,TOTAL,SURVEY,COUNTY,436000.0,44.0
SOYBEANS,YEAR,2019,21,KENTUCKY,137,LINCOLN,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,366000.0,37.0
SOYBEANS,YEAR,2019,21,KENTUCKY,139,LIVINGSTON,10,PURCHASE,TOTAL,SURVEY,COUNTY,954000.0,47.0
SOYBEANS,YEAR,2019,21,KENTUCKY,141,LOGAN,20,MIDWESTERN,TOTAL,SURVEY,COUNTY,3245000.0,43.0
SOYBEANS,YEAR,2019,21,KENTUCKY,143,LYON,10,PURCHASE,TOTAL,SURVEY,COUNTY,370000.0,43.0
SOYBEANS,YEAR,2019,21,KENTUCKY,149,MCLEAN,20,MIDWESTERN,TOTAL,SURVEY,COUNTY,2802000.0,55.0
SOYBEANS,YEAR,2019,21,KENTUCKY,151,MADISON,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,33000.0,30.0
SOYBEANS,YEAR,2019,21,KENTUCKY,155,MARION,30,CENTRAL,TOTAL,SURVEY,COUNTY,697000.0,38.5
SOYBEANS,YEAR,2019,21,KENTUCKY,157,MARSHALL,10,PURCHASE,TOTAL,SURVEY,COUNTY,584000.0,34.0
SOYBEANS,YEAR,2019,21,KENTUCKY,161,MASON,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,458000.0,44.0
SOYBEANS,YEAR,2019,21,KENTUCKY,163,MEADE,30,CENTRAL,TOTAL,SURVEY,COUNTY,856000.0,43.0
SOYBEANS,YEAR,2019,21,KENTUCKY,167,MERCER,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,277000.0,42.0
SOYBEANS,YEAR,2019,21,KENTUCKY,179,NELSON,30,CENTRAL,TOTAL,SURVEY,COUNTY,785000.0,33.5
SOYBEANS,YEAR,2019,21,KENTUCKY,181,NICHOLAS,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,46800.0,36.0
SOYBEANS,YEAR,2019,21,KENTUCKY,183,OHIO,20,MIDWESTERN,TOTAL,SURVEY,COUNTY,1931000.0,53.0
SOYBEANS,YEAR,2019,21,KENTUCKY,185,OLDHAM,40,NORTHERN,TOTAL,SURVEY,COUNTY,170000.0,39.5
SOYBEANS,YEAR,2019,21,KENTUCKY,199,PULASKI,60,EASTERN OR MOUNTAIN,TOTAL,SURVEY,COUNTY,856000.0,43.0
SOYBEANS,YEAR,2019,21,KENTUCKY,203,ROCKCASTLE,60,EASTERN OR MOUNTAIN,TOTAL,SURVEY,COUNTY,92400.0,44.0
SOYBEANS,YEAR,2019,21,KENTUCKY,207,RUSSELL,30,CENTRAL,TOTAL,SURVEY,COUNTY,413000.0,47.5
SOYBEANS,YEAR,2019,21,KENTUCKY,209,SCOTT,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,119000.0,41.0
SOYBEANS,YEAR,2019,21,KENTUCKY,211,SHELBY,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,1151000.0,40.5
SOYBEANS,YEAR,2019,21,KENTUCKY,213,SIMPSON,20,MIDWESTERN,TOTAL,SURVEY,COUNTY,2049000.0,45.5
SOYBEANS,YEAR,2019,21,KENTUCKY,215,SPENCER,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,366000.0,38.5
SOYBEANS,YEAR,2019,21,KENTUCKY,217,TAYLOR,30,CENTRAL,TOTAL,SURVEY,COUNTY,672000.0,48.0
SOYBEANS,YEAR,2019,21,KENTUCKY,219,TODD,20,MIDWESTERN,TOTAL,SURVEY,COUNTY,2347000.0,43.5
SOYBEANS,YEAR,2019,21,KENTUCKY,221,TRIGG,10,PURCHASE,TOTAL,SURVEY,COUNTY,1020000.0,41.0
SOYBEANS,YEAR,2019,21,KENTUCKY,223,TRIMBLE,40,NORTHERN,TOTAL,SURVEY,COUNTY,161000.0,35.0
SOYBEANS,YEAR,2019,21,KENTUCKY,225,UNION,20,MIDWESTERN,TOTAL,SURVEY,COUNTY,3172000.0,56.5
SOYBEANS,YEAR,2019,21,KENTUCKY,227,WARREN,30,CENTRAL,TOTAL,SURVEY,COUNTY,1564000.0,47.5
SOYBEANS,YEAR,2019,21,KENTUCKY,229,WASHINGTON,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,265000.0,30.5
SOYBEANS,YEAR,2019,21,KENTUCKY,231,WAYNE,60,EASTERN OR MOUNTAIN,TOTAL,SURVEY,COUNTY,494000.0,48.0
SOYBEANS,YEAR,2019,21,KENTUCKY,233,WEBSTER,20,MIDWESTERN,TOTAL,SURVEY,COUNTY,2159000.0,51.5
SOYBEANS,YEAR,2019,21,KENTUCKY,239,WOODFORD,50,BLUEGRASS,TOTAL,SURVEY,COUNTY,192000.0,50.5
SOYBEANS,YEAR,2019,22,LOUISIANA,1,ACADIA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,693000.0,41.3
SOYBEANS,YEAR,2019,22,LOUISIANA,7,ASSUMPTION,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,103000.0,38.1
SOYBEANS,YEAR,2019,22,LOUISIANA,9,AVOYELLES,50,CENTRAL,TOTAL,SURVEY,COUNTY,3090000.0,40.8
SOYBEANS,YEAR,2019,22,LOUISIANA,17,CADDO,10,NORTHWEST,TOTAL,SURVEY,COUNTY,338000.0,42.3
SOYBEANS,YEAR,2019,22,LOUISIANA,25,CATAHOULA,50,CENTRAL,TOTAL,SURVEY,COUNTY,1880000.0,45.2
SOYBEANS,YEAR,2019,22,LOUISIANA,29,CONCORDIA,50,CENTRAL,TOTAL,SURVEY,COUNTY,6030000.0,55.1
SOYBEANS,YEAR,2019,22,LOUISIANA,35,EAST CARROLL,30,NORTHEAST,TOTAL,SURVEY,COUNTY,5305000.0,60.5
SOYBEANS,YEAR,2019,22,LOUISIANA,39,EVANGELINE,50,CENTRAL,TOTAL,SURVEY,COUNTY,392000.0,31.9
SOYBEANS,YEAR,2019,22,LOUISIANA,41,FRANKLIN,30,NORTHEAST,TOTAL,SURVEY,COUNTY,1130000.0,54.6
SOYBEANS,YEAR,2019,22,LOUISIANA,43,GRANT,50,CENTRAL,TOTAL,SURVEY,COUNTY,265000.0,38.4
SOYBEANS,YEAR,2019,22,LOUISIANA,45,IBERIA,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,95500.0,38.2
SOYBEANS,YEAR,2019,22,LOUISIANA,47,IBERVILLE,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,369000.0,47.3
SOYBEANS,YEAR,2019,22,LOUISIANA,65,MADISON,30,NORTHEAST,TOTAL,SURVEY,COUNTY,3295000.0,50.1
SOYBEANS,YEAR,2019,22,LOUISIANA,69,NATCHITOCHES,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,860000.0,42.0
SOYBEANS,YEAR,2019,22,LOUISIANA,77,POINTE COUPEE,50,CENTRAL,TOTAL,SURVEY,COUNTY,2300000.0,51.3
SOYBEANS,YEAR,2019,22,LOUISIANA,79,RAPIDES,50,CENTRAL,TOTAL,SURVEY,COUNTY,1450000.0,41.7
SOYBEANS,YEAR,2019,22,LOUISIANA,81,RED RIVER,10,NORTHWEST,TOTAL,SURVEY,COUNTY,234000.0,36.6
SOYBEANS,YEAR,2019,22,LOUISIANA,97,SAINT LANDRY,50,CENTRAL,TOTAL,SURVEY,COUNTY,3110000.0,40.1
SOYBEANS,YEAR,2019,22,LOUISIANA,99,SAINT MARTIN,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,187000.0,37.4
SOYBEANS,YEAR,2019,22,LOUISIANA,107,TENSAS,30,NORTHEAST,TOTAL,SURVEY,COUNTY,2450000.0,54.2
SOYBEANS,YEAR,2019,22,LOUISIANA,113,VERMILION,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,167000.0,41.8
SOYBEANS,YEAR,2019,22,LOUISIANA,117,WASHINGTON,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,85000.0,35.4
SOYBEANS,YEAR,2019,22,LOUISIANA,123,WEST CARROLL,30,NORTHEAST,TOTAL,SURVEY,COUNTY,1750000.0,54.3
SOYBEANS,YEAR,2019,24,MARYLAND,3,ANNE ARUNDEL,80,SOUTHERN,TOTAL,SURVEY,COUNTY,180000.0,40.0
SOYBEANS,YEAR,2019,24,MARYLAND,11,CAROLINE,30,UPPER EASTERN SHORE,TOTAL,SURVEY,COUNTY,1750000.0,38.4
SOYBEANS,YEAR,2019,24,MARYLAND,13,CARROLL,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,1264000.0,47.9
SOYBEANS,YEAR,2019,24,MARYLAND,15,CECIL,30,UPPER EASTERN SHORE,TOTAL,SURVEY,COUNTY,871000.0,44.7
SOYBEANS,YEAR,2019,24,MARYLAND,19,DORCHESTER,90,LOWER EASTERN SHORE,TOTAL,SURVEY,COUNTY,1796000.0,43.7
SOYBEANS,YEAR,2019,24,MARYLAND,21,FREDERICK,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,2091000.0,54.3
SOYBEANS,YEAR,2019,24,MARYLAND,25,HARFORD,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,650000.0,50.0
SOYBEANS,YEAR,2019,24,MARYLAND,29,KENT,30,UPPER EASTERN SHORE,TOTAL,SURVEY,COUNTY,2062000.0,47.8
SOYBEANS,YEAR,2019,24,MARYLAND,33,PRINCE GEORGES,80,SOUTHERN,TOTAL,SURVEY,COUNTY,86000.0,33.1
SOYBEANS,YEAR,2019,24,MARYLAND,35,QUEEN ANNES,30,UPPER EASTERN SHORE,TOTAL,SURVEY,COUNTY,1938000.0,41.3
SOYBEANS,YEAR,2019,24,MARYLAND,39,SOMERSET,90,LOWER EASTERN SHORE,TOTAL,SURVEY,COUNTY,1000000.0,45.5
SOYBEANS,YEAR,2019,24,MARYLAND,41,TALBOT,30,UPPER EASTERN SHORE,TOTAL,SURVEY,COUNTY,1441000.0,39.7
SOYBEANS,YEAR,2019,24,MARYLAND,43,WASHINGTON,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,642000.0,43.4
SOYBEANS,YEAR,2019,24,MARYLAND,45,WICOMICO,90,LOWER EASTERN SHORE,TOTAL,SURVEY,COUNTY,823000.0,36.9
SOYBEANS,YEAR,2019,24,MARYLAND,47,WORCESTER,90,LOWER EASTERN SHORE,TOTAL,SURVEY,COUNTY,1600000.0,46.9
SOYBEANS,YEAR,2019,26,MICHIGAN,1,ALCONA,30,NORTHEAST,TOTAL,SURVEY,COUNTY,45500.0,35.0
SOYBEANS,YEAR,2019,26,MICHIGAN,5,ALLEGAN,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,1371000.0,40.8
SOYBEANS,YEAR,2019,26,MICHIGAN,7,ALPENA,30,NORTHEAST,TOTAL,SURVEY,COUNTY,295000.0,31.4
SOYBEANS,YEAR,2019,26,MICHIGAN,23,BRANCH,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,2890000.0,48.2
SOYBEANS,YEAR,2019,26,MICHIGAN,25,CALHOUN,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,2345000.0,35.8
SOYBEANS,YEAR,2019,26,MICHIGAN,27,CASS,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,2135000.0,45.9
SOYBEANS,YEAR,2019,26,MICHIGAN,37,CLINTON,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,1890000.0,38.7
SOYBEANS,YEAR,2019,26,MICHIGAN,45,EATON,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,1765000.0,33.9
SOYBEANS,YEAR,2019,26,MICHIGAN,49,GENESEE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,817000.0,30.8
SOYBEANS,YEAR,2019,26,MICHIGAN,59,HILLSDALE,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,2480000.0,41.3
SOYBEANS,YEAR,2019,26,MICHIGAN,63,HURON,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,2632000.0,43.5
SOYBEANS,YEAR,2019,26,MICHIGAN,65,INGHAM,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,1730000.0,39.3
SOYBEANS,YEAR,2019,26,MICHIGAN,67,IONIA,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,2508000.0,45.7
SOYBEANS,YEAR,2019,26,MICHIGAN,69,IOSCO,30,NORTHEAST,TOTAL,SURVEY,COUNTY,136000.0,41.2
SOYBEANS,YEAR,2019,26,MICHIGAN,73,ISABELLA,50,CENTRAL,TOTAL,SURVEY,COUNTY,2155000.0,41.8
SOYBEANS,YEAR,2019,26,MICHIGAN,75,JACKSON,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,1573000.0,39.5
SOYBEANS,YEAR,2019,26,MICHIGAN,77,KALAMAZOO,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,1332000.0,45.9
SOYBEANS,YEAR,2019,26,MICHIGAN,81,KENT,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,932000.0,44.4
SOYBEANS,YEAR,2019,26,MICHIGAN,87,LAPEER,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1045000.0,33.5
SOYBEANS,YEAR,2019,26,MICHIGAN,91,LENAWEE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,3900000.0,45.6
SOYBEANS,YEAR,2019,26,MICHIGAN,99,MACOMB,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,516000.0,37.7
SOYBEANS,YEAR,2019,26,MICHIGAN,105,MASON,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,225000.0,41.7
SOYBEANS,YEAR,2019,26,MICHIGAN,107,MECOSTA,50,CENTRAL,TOTAL,SURVEY,COUNTY,210000.0,34.4
SOYBEANS,YEAR,2019,26,MICHIGAN,111,MIDLAND,50,CENTRAL,TOTAL,SURVEY,COUNTY,895000.0,39.3
SOYBEANS,YEAR,2019,26,MICHIGAN,115,MONROE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,2700000.0,48.6
SOYBEANS,YEAR,2019,26,MICHIGAN,117,MONTCALM,50,CENTRAL,TOTAL,SURVEY,COUNTY,855000.0,35.0
SOYBEANS,YEAR,2019,26,MICHIGAN,119,MONTMORENCY,30,NORTHEAST,TOTAL,SURVEY,COUNTY,103000.0,30.3
SOYBEANS,YEAR,2019,26,MICHIGAN,121,MUSKEGON,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,219000.0,39.8
SOYBEANS,YEAR,2019,26,MICHIGAN,123,NEWAYGO,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,160000.0,35.6
SOYBEANS,YEAR,2019,26,MICHIGAN,125,OAKLAND,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,86000.0,34.4
SOYBEANS,YEAR,2019,26,MICHIGAN,129,OGEMAW,30,NORTHEAST,TOTAL,SURVEY,COUNTY,191000.0,43.4
SOYBEANS,YEAR,2019,26,MICHIGAN,133,OSCEOLA,50,CENTRAL,TOTAL,SURVEY,COUNTY,54000.0,45.0
SOYBEANS,YEAR,2019,26,MICHIGAN,139,OTTAWA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,708000.0,42.1
SOYBEANS,YEAR,2019,26,MICHIGAN,141,PRESQUE ISLE,30,NORTHEAST,TOTAL,SURVEY,COUNTY,186000.0,27.0
SOYBEANS,YEAR,2019,26,MICHIGAN,145,SAGINAW,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,3510000.0,41.1
SOYBEANS,YEAR,2019,26,MICHIGAN,147,ST CLAIR,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1380000.0,35.0
SOYBEANS,YEAR,2019,26,MICHIGAN,151,SANILAC,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,4260000.0,39.8
SOYBEANS,YEAR,2019,26,MICHIGAN,155,SHIAWASSEE,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,2351000.0,34.6
SOYBEANS,YEAR,2019,26,MICHIGAN,157,TUSCOLA,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,3112000.0,42.9
SOYBEANS,YEAR,2019,26,MICHIGAN,161,WASHTENAW,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1260000.0,42.7
SOYBEANS,YEAR,2019,27,MINNESOTA,5,BECKER,10,NORTHWEST,TOTAL,SURVEY,COUNTY,2549000.0,35.2
SOYBEANS,YEAR,2019,27,MINNESOTA,7,BELTRAMI,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,701000.0,32.8
SOYBEANS,YEAR,2019,27,MINNESOTA,11,BIG STONE,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,4253000.0,42.1
SOYBEANS,YEAR,2019,27,MINNESOTA,13,BLUE EARTH,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,7840000.0,51.0
SOYBEANS,YEAR,2019,27,MINNESOTA,15,BROWN,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,5532000.0,47.1
SOYBEANS,YEAR,2019,27,MINNESOTA,19,CARVER,50,CENTRAL,TOTAL,SURVEY,COUNTY,1984000.0,51.7
SOYBEANS,YEAR,2019,27,MINNESOTA,23,CHIPPEWA,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,4102000.0,47.9
